iter	R2	RMSE
884	0.9905427504	0.08521386997
885	0.99056793	0.08510035492
886	0.9906057151	0.0849297269
887	0.990640672	0.08477156433
888	0.9906831505	0.08457897228
889	0.9906907754	0.08454435567
890	0.9907060259	0.08447507632
891	0.990762803	0.0842166508
892	0.990827725	0.08392017802
893	0.990853654	0.08380147785
894	0.99088634	0.08365160442
895	0.9909448131	0.08338281906
896	0.9909786045	0.08322709308
897	0.9910119239	0.08307325652
898	0.9910402124	0.08294242373
899	0.9910769372	0.08277226501
900	0.9911103438	0.08261717589
901	0.9911388747	0.08248449196
902	0.9911527461	0.0824199051
903	0.9912092079	0.08215648843
904	0.9912514294	0.08195895537
905	0.9913268051	0.08160512182
906	0.9913448903	0.08151999641
907	0.991370323	0.08140013685
908	0.9914101657	0.08121200952
909	0.9914410934	0.08106567573
910	0.9914547817	0.08100082533
911	0.9914771085	0.08089493762
912	0.9915036158	0.08076904266
913	0.9915275485	0.08065520687
914	0.9915721869	0.08044245422
915	0.9916370013	0.08013253453
916	0.9916513125	0.08006394143
917	0.9916664835	0.07999116327
918	0.9916978576	0.07984044556
919	0.9917404678	0.07963529448
920	0.9917860049	0.07941546486
921	0.9918099874	0.07929944497
922	0.9918333295	0.07918636035
923	0.9918703847	0.07900650711
924	0.991888589	0.07891799941
925	0.9919234276	0.07874834033
926	0.9919428208	0.07865373929
927	0.9919674308	0.07853352709
928	0.9919841958	0.07845152922
929	0.9920311802	0.07822127068
930	0.9920496457	0.07813059043
931	0.9920733573	0.07801399281
932	0.9921128696	0.0778193099
933	0.992127202	0.07774857165
934	0.9921501221	0.07763531433
935	0.9921934808	0.07742060857
936	0.9922269192	0.07725461917
937	0.9922633096	0.07707356965
938	0.9922900348	0.07694033508
939	0.9923513777	0.07663364325
940	0.9923936121	0.07642177104
941	0.9924143217	0.07631766483
942	0.9924486994	0.07614453571
943	0.9924651991	0.07606130181
944	0.9924733895	0.07601995093
945	0.9924990147	0.07589043154
946	0.9925319426	0.07572367571
947	0.9925630706	0.07556569701
948	0.9925765197	0.07549733883
949	0.9926307128	0.07522126027
950	0.9926361805	0.07519334945
951	0.9926739663	0.07500018246
952	0.9927267262	0.07472963003
953	0.9927639388	0.07453821368
954	0.9927911578	0.07439789083
955	0.9928313406	0.07419025042
956	0.9928589495	0.07404724717
957	0.9928661103	0.07401011173
958	0.9928924151	0.07387353654
959	0.9929138169	0.07376223185
960	0.9929497696	0.07357487238
961	0.9929715619	0.07346107425
962	0.9929974728	0.07332553957
963	0.9930406913	0.07309891207
964	0.9930745144	0.07292106127
965	0.9930874585	0.07285288267
966	0.9931190928	0.07268599069
967	0.9931472496	0.07253712202
968	0.9931888642	0.07231653925
969	0.9932148367	0.07217852697
970	0.9932448128	0.07201891239
971	0.993263656	0.07191839576
972	0.9932908114	0.07177329183
973	0.9933091573	0.07167509469
974	0.9933257001	0.07158643302
975	0.993344598	0.07148501477
976	0.9933652666	0.07137392872
977	0.9934081135	0.0711430899
978	0.9934170803	0.0710946861
979	0.993431111	0.07101888103
980	0.9934662085	0.07082890065
981	0.993496248	0.07066589304
982	0.9935181782	0.07054665172
983	0.9935495868	0.0703755225
984	0.9935682743	0.07027350617
985	0.9935912684	0.07014777584
986	0.9936221225	0.0699787132
987	0.9936562003	0.06979151013
988	0.9936767087	0.06967860681
989	0.9936897983	0.06960644978
990	0.9937333131	0.06936603343
991	0.9937538699	0.06925216819
992	0.993799745	0.06899738657
993	0.9938252678	0.06885522908
994	0.9938580931	0.06867196572
995	0.9938887572	0.06850032528
996	0.9939176022	0.06833847359
997	0.9939382982	0.06822210984
998	0.9939442334	0.06818870272
999	0.9939644411	0.06807483718
1000	0.9940117288	0.06780763471
1001	0.9940378555	0.06765955122
1002	0.994047203	0.06760649183
1003	0.994054253	0.06756644615
1004	0.9940850357	0.06739131456
1005	0.9941062456	0.06727038025
1006	0.9941289015	0.06714096007
1007	0.9941418791	0.06706671388
1008	0.9941677761	0.0669183092
1009	0.9941946547	0.06676392968
1010	0.9942044604	0.06670752125
1011	0.9942338176	0.0665383536
1012	0.9942570335	0.06640427006
1013	0.994275177	0.06629929291
1014	0.9943036723	0.06613408436
1015	0.9943266684	0.06600045773
1016	0.9943420212	0.06591109448
1017	0.9943589192	0.06581259647
1018	0.9943762302	0.06571153783
1019	0.9943781584	0.06570027169
1020	0.9943891461	0.06563603573
1021	0.9944085385	0.06552251086
1022	0.9944141442	0.06548965812
1023	0.9944430755	0.0653198402
1024	0.994477161	0.06511919994
1025	0.9944852583	0.06507144529
1026	0.9945060834	0.06494846564
1027	0.9945383379	0.06475753027
1028	0.9945595228	0.06463181655
1029	0.9945683797	0.06457918599
1030	0.9945833724	0.06448999673
1031	0.9945971541	0.06440790197
1032	0.9946069004	0.06434978241
1033	0.9946283829	0.06422149124
1034	0.9946413807	0.06414374548
1035	0.9946704447	0.06396955809
1036	0.9946866351	0.06387231938
1037	0.9947062854	0.06375410097
1038	0.9947321867	0.06359794061
1039	0.9947611041	0.06342314146
1040	0.9947758203	0.06333400011
1041	0.9947997301	0.06318890184
1042	0.9948383384	0.06295389849
1043	0.9948485505	0.06289159172
1044	0.9948597335	0.06282329051
1045	0.9948652262	0.06278971678
1046	0.9948833618	0.0626787341
1047	0.9949024928	0.06256144745
1048	0.9949212319	0.06244634932
1049	0.9949451728	0.06229899196
1050	0.9949803133	0.06208206745
1051	0.9949950313	0.06199098632
1052	0.9950126288	0.06188191006
1053	0.9950517962	0.06163844222
1054	0.9950692432	0.06152967992
1055	0.9950934111	0.06137870175
1056	0.9951310214	0.06114300757
1057	0.9951491283	0.06102921122
1058	0.9951703816	0.0608953698
1059	0.995188268	0.0607825029
1060	0.9951929628	0.0607528427
1061	0.9952057843	0.06067176782
1062	0.9952245137	0.0605531399
1063	0.9952520896	0.06037805536
1064	0.9952807441	0.06019558342
1065	0.9952894609	0.06013996513
1066	0.9953107949	0.06000362349
1067	0.9953324488	0.05986492028
1068	0.9953520568	0.05973904427
1069	0.9953724383	0.05960792042
1070	0.9953915567	0.05948466067
1071	0.9954069647	0.05938513607
1072	0.9954376894	0.05918617676
1073	0.9954708184	0.05897089676
1074	0.9954872392	0.05886389847
1075	0.9955144422	0.05868621394
1076	0.9955331664	0.05856359802
1077	0.9955481306	0.05846541948
1078	0.9955740509	0.05829496859
1079	0.9955889525	0.0581967496
1080	0.9956006325	0.05811964935
1081	0.9956114458	0.05804817866
1082	0.9956145784	0.05802745732
1083	0.9956246477	0.05796080061
1084	0.9956377802	0.05787375194
1085	0.9956430369	0.05783887096
1086	0.9956599023	0.05772681742
1087	0.9956874786	0.05754313197
1088	0.995700927	0.05745333931
1089	0.995727068	0.05727839691
1090	0.9957340392	0.05723165328
1091	0.9957449092	0.05715869193
1092	0.9957705593	0.05698615193
1093	0.9957724874	0.05697316174
1094	0.9957904838	0.05685176564
1095	0.9958012665	0.05677890596
1096	0.9958244154	0.05662217001
1097	0.9958408189	0.05651084196
1098	0.9958614044	0.05637082106
1099	0.9958640719	0.05635265128
1100	0.9958838006	0.0562180876
1101	0.9958988674	0.05611510377
1102	0.9959116131	0.05602783704
1103	0.995928565	0.05591156085
1104	0.9959491702	0.05576989921
1105	0.9959546821	0.05573194398
1106	0.9959733091	0.05560348467
1107	0.9959940494	0.05546010134
1108	0.9960190135	0.05528702435
1109	0.996025257	0.05524365298
1110	0.9960388821	0.05514888685
1111	0.996061069	0.05499422022
1112	0.9960750354	0.05489663649
1113	0.9960934932	0.05476740372
1114	0.9961046407	0.05468920694
1115	0.9961157024	0.05461150076
1116	0.9961186826	0.05459054662
1117	0.9961228265	0.05456139675
1118	0.996125636	0.05454162541
1119	0.9961337029	0.05448481451
1120	0.9961658285	0.05425798135
1121	0.996169736	0.0542303262
1122	0.9961755706	0.05418900645
1123	0.9961830611	0.05413591303
1124	0.9961913669	0.05407698001
1125	0.9961989182	0.05402334484
1126	0.9962163195	0.05389954439
1127	0.9962213281	0.05386385823
1128	0.9962246275	0.05384033705
1129	0.9962419153	0.05371692519
1130	0.9962554934	0.05361979663
1131	0.9962585046	0.05359823303
1132	0.9962726432	0.05349686718
1133	0.9962955738	0.05333205736
1134	0.9963067791	0.0532513358
1135	0.9963267352	0.05310727098
1136	0.9963407109	0.05300614591
1137	0.9963588716	0.0528744501
1138	0.9963624016	0.05284881323
1139	0.9963667978	0.05281686878
1140	0.9963795313	0.05272423215
1141	0.9964028605	0.05255408778
1142	0.9964186591	0.05243855257
1143	0.9964382672	0.05229480279
1144	0.9964516152	0.05219672063
1145	0.9964688668	0.05206968059
1146	0.9964722491	0.05204473682
1147	0.9964840356	0.05195772132
1148	0.9965013699	0.05182948288
1149	0.9965154431	0.05172513665
1150	0.996526149	0.05164561559
1151	0.9965281798	0.05163051699
1152	0.9965394714	0.05154648869
1153	0.9965490342	0.05147521747
1154	0.9965669507	0.05134142117
1155	0.9965845108	0.05120994677
1156	0.9966071492	0.05103995068
1157	0.996626243	0.05089613012
1158	0.9966323227	0.05085025108
1159	0.9966342744	0.0508355137
1160	0.9966367045	0.05081715828
1161	0.9966410293	0.0507844753
1162	0.9966513985	0.05070602836
1163	0.9966760584	0.05051897807
1164	0.9966865042	0.05043953538
1165	0.9966907734	0.05040703057
1166	0.996703819	0.05030757567
1167	0.9967175874	0.05020239669
1168	0.996721885	0.05016952111
1169	0.9967246791	0.05014813571
1170	0.9967380137	0.05004594879
1171	0.9967596584	0.04987963437
1172	0.9967760514	0.04975330296
1173	0.9967803393	0.04972020588
1174	0.9967846889	0.04968660972
1175	0.9968017889	0.04955430963
1176	0.9968151006	0.04945107331
1177	0.9968268724	0.04935960005
1178	0.9968332164	0.04931023327
1179	0.9968366429	0.0492835487
1180	0.9968440438	0.04922586385
1181	0.9968535683	0.04915152718
1182	0.9968544077	0.04914497093
1183	0.9968607385	0.04909549117
1184	0.9968632966	0.04907548404
1185	0.9968737572	0.04899358451
1186	0.9968859497	0.04889795265
1187	0.9968962652	0.04881689625
1188	0.9969137635	0.04867909141
1189	0.9969261742	0.04858111592
1190	0.9969339576	0.04851957021
1191	0.9969408829	0.04846474293
1192	0.9969563538	0.04834203686
1193	0.9969632083	0.04828757179
1194	0.9969771549	0.04817656284
1195	0.9969902364	0.04807220617
1196	0.9969988347	0.04800349137
1197	0.9970077779	0.04793191481
1198	0.9970272294	0.04777586547
1199	0.9970423217	0.04765443535
1200	0.9970608689	0.04750478357
1201	0.9970756555	0.04738513581
1202	0.9970905734	0.04726411877
1203	0.9971009897	0.04717943615
1204	0.9971108795	0.04709889222
1205	0.997119684	0.04702707093
1206	0.9971216526	0.04701099739
1207	0.9971346368	0.04690484499
1208	0.9971471106	0.04680263795
1209	0.9971510255	0.04677051392
1210	0.9971578437	0.04671451507
1211	0.9971652313	0.04665376299
1212	0.9971734223	0.04658631165
1213	0.9971841283	0.04649800218
1214	0.9971925233	0.04642863846
1215	0.9972032824	0.04633958821
1216	0.9972086082	0.04629544482
1217	0.9972182887	0.04621509935
1218	0.9972348753	0.04607710915
1219	0.997239535	0.04603826911
1220	0.9972518203	0.04593570902
1221	0.9972564863	0.04589669722
1222	0.9972637609	0.04583580782
1223	0.9972691556	0.0457906011
1224	0.9972846643	0.04566039099
1225	0.9972887199	0.04562627962
1226	0.9972921647	0.04559728486
1227	0.9972991374	0.04553854098
1228	0.9973057487	0.04548277073
1229	0.9973152879	0.04540218185
1230	0.9973222613	0.04534317884
1231	0.997335549	0.04523053573
1232	0.99733872	0.04520361333
1233	0.9973508267	0.04510067538
1234	0.99736164	0.0450085367
1235	0.9973730965	0.04491070984
1236	0.9973834472	0.04482214274
1237	0.9973959411	0.04471500293
1238	0.9974066161	0.04462325724
1239	0.9974153679	0.04454789959
1240	0.9974243934	0.04447005134
1241	0.9974302711	0.04441928041
1242	0.9974336311	0.04439023076
1243	0.9974350272	0.04437815502
1244	0.9974438902	0.04430141673
1245	0.9974535216	0.04421787445
1246	0.9974667447	0.04410291968
1247	0.9974740613	0.04403918437
1248	0.997483287	0.0439586868
1249	0.9974847808	0.04394563926
1250	0.9974981791	0.04382843577
1251	0.9975071617	0.04374968348
1252	0.9975095907	0.04372836355
1253	0.9975192996	0.04364304249
1254	0.9975225146	0.04361475259
1255	0.997526554	0.04357918249
1256	0.9975395701	0.04346436718
1257	0.9975460647	0.04340696487
1258	0.9975468401	0.04340010649
1259	0.9975635429	0.04325210533
1260	0.9975714434	0.04318192329
1261	0.9975732945	0.0431654626
1262	0.997577406	0.04312888011
1263	0.9975891786	0.04302396053
1264	0.9975987749	0.04293824599
1265	0.997609617	0.04284119816
1266	0.9976127983	0.04281268058
1267	0.9976209621	0.04273941227
1268	0.997627583	0.04267989851
1269	0.9976357849	0.0426060585
1270	0.9976444018	0.04252834387
1271	0.997653586	0.04244535642
1272	0.9976557646	0.04242564729
1273	0.9976589122	0.04239715534
1274	0.9976696549	0.04229976801
1275	0.9976709581	0.04228793828
1276	0.9976807366	0.04219907234
1277	0.9976970061	0.04205079955
1278	0.9977116356	0.04191702506
1279	0.9977222904	0.04181932737
1280	0.9977323676	0.04172671469
1281	0.9977519073	0.04154655077
1282	0.9977579155	0.041490995
1283	0.9977642872	0.04143199697
1284	0.9977716179	0.04136401575
1285	0.9977814922	0.04127226868
1286	0.9977882355	0.04120949592
1287	0.9977925263	0.04116950376
1288	0.9978005071	0.04109501518
1289	0.9978114717	0.04099245649
1290	0.9978230091	0.0408842623
1291	0.9978316382	0.0408031539
1292	0.9978390124	0.0407337132
1293	0.9978496231	0.04063358623
1294	0.9978548709	0.04058397496
1295	0.997865016	0.04048789266
1296	0.9978738268	0.04040426246
1297	0.9978851588	0.04029644649
1298	0.997895436	0.04019841485
1299	0.9979054465	0.04010269846
1300	0.997912637	0.04003380391
1301	0.9979227804	0.03993641455
1302	0.9979283557	0.0398827833
1303	0.9979370242	0.03979925363
1304	0.9979418079	0.03975308341
1305	0.9979572684	0.03960349493
1306	0.9979619143	0.03955843348
1307	0.997973028	0.03945042953
1308	0.9979827034	0.03935616213
1309	0.9979888543	0.03929611623
1310	0.9979988963	0.03919788765
1311	0.998011793	0.03907137178
1312	0.9980191313	0.03899920063
1313	0.9980250426	0.03894096634
1314	0.9980296671	0.03889534899
1315	0.998033035	0.03886209285
1316	0.9980424632	0.03876884267
1317	0.9980432754	0.03876079819
1318	0.9980490372	0.03870368899
1319	0.9980537205	0.03865720665
1320	0.9980571193	0.03862343849
1321	0.9980645963	0.03854904721
1322	0.9980662481	0.03853259315
1323	0.9980743109	0.038452179
1324	0.9980808487	0.03838684988
1325	0.9980925589	0.03826955722
1326	0.998095108	0.03824397693
1327	0.9981062439	0.03813202675
1328	0.9981122474	0.03807153653
1329	0.9981183421	0.03801002903
1330	0.998119374	0.03799960465
1331	0.998127582	0.03791658993
1332	0.9981377986	0.03781300417
1333	0.9981398925	0.03779173997
1334	0.998148211	0.0377071418
1335	0.9981497238	0.03769173686
1336	0.9981566603	0.0376210188
1337	0.9981599141	0.0375878009
1338	0.9981649596	0.03753623224
1339	0.9981681241	0.03750385274
1340	0.998177327	0.03740952911
1341	0.9981853372	0.03732723616
1342	0.998188483	0.03729486787
1343	0.9981937772	0.03724032994
1344	0.9981950102	0.03722761736
1345	0.9982006955	0.03716894178
1346	0.9982049799	0.03712466297
1347	0.9982124178	0.03704766827
1348	0.9982188556	0.03698089585
1349	0.9982203316	0.03696557053
1350	0.9982287922	0.03687759816
1351	0.9982349457	0.03681348227
1352	0.9982416121	0.03674389654
1353	0.9982466627	0.03669108906
1354	0.9982546021	0.03660792277
1355	0.9982627588	0.03652228389
1356	0.9982664111	0.03648387214
1357	0.9982703611	0.03644228379
1358	0.9982742049	0.03640176853
1359	0.9982776131	0.03636580616
1360	0.9982823086	0.0363162026
1361	0.9982893495	0.03624169561
1362	0.9982914833	0.03621908566
1363	0.9982970442	0.03616009393
1364	0.9983044965	0.03608088728
1365	0.9983138558	0.03598116526
1366	0.9983183277	0.03593341973
1367	0.9983281431	0.03582839977
1368	0.9983361467	0.03574253774
1369	0.9983389142	0.03571279945
1370	0.9983413072	0.03568706614
1371	0.9983451657	0.03564553345
1372	0.9983533593	0.0355571778
1373	0.9983553489	0.03553569026
1374	0.9983625222	0.03545810951
1375	0.998371557	0.03536015353
1376	0.9983757093	0.03531504292
1377	0.9983789305	0.03528000872
1378	0.998383271	0.03523274496
1379	0.9983888366	0.03517204786
1380	0.9983939583	0.03511610003
1381	0.9984028042	0.03501925836
1382	0.9984052137	0.03499283326
1383	0.9984117654	0.0349208809
1384	0.9984209751	0.03481948545
1385	0.9984229504	0.03479770013
1386	0.9984308638	0.03471028566
1387	0.9984322027	0.03469547385
1388	0.9984393055	0.03461679155
1389	0.9984466176	0.03453560439
1390	0.9984483235	0.03451663527
1391	0.9984532888	0.03446136474
1392	0.998454133	0.03445195995
1393	0.9984606128	0.03437967775
1394	0.9984665292	0.03431354736
1395	0.9984734622	0.0342358916
1396	0.9984743631	0.03422578805
1397	0.9984816222	0.03414426592
1398	0.9984888198	0.03406324249
1399	0.9984943262	0.03400112668
1400	0.9984960313	0.03398186941
1401	0.9985054074	0.03387577829
1402	0.9985070664	0.03385697205
1403	0.9985083351	0.03384258314
1404	0.9985110427	0.03381185409
1405	0.9985137111	0.0337815432
1406	0.9985173345	0.03374034019
1407	0.9985200413	0.03370952706
1408	0.9985201029	0.03370882523
1409	0.9985244746	0.03365900008
1410	0.9985296732	0.03359965328
1411	0.9985345601	0.03354376936
1412	0.998546903	0.0334022076
1413	0.9985493224	0.03337438848
1414	0.998554999	0.03330902591
1415	0.9985562534	0.03329456601
1416	0.9985606246	0.03324412505
1417	0.9985663097	0.03317840802
1418	0.9985748029	0.03307998675
1419	0.9985794582	0.03302591643
1420	0.9985856339	0.03295404862
1421	0.998586985	0.03293830546
1422	0.9985952042	0.03284236846
1423	0.9985973321	0.03281748498
1424	0.9986046068	0.03273227292
1425	0.9986095827	0.03267385982
1426	0.9986129843	0.03263386821
1427	0.9986156659	0.03260230593
1428	0.9986198931	0.03255249133
1429	0.9986237708	0.03250672675
1430	0.9986292038	0.03244250021
1431	0.9986375198	0.03234394286
1432	0.9986410839	0.03230161157
1433	0.9986432802	0.03227549755
1434	0.9986469815	0.03223144108
1435	0.9986508118	0.03218578695
1436	0.9986553655	0.03213142528
1437	0.9986637565	0.03203101219
1438	0.9986677011	0.03198369907
1439	0.9986697716	0.03195883728
1440	0.9986734062	0.03191514632
1441	0.9986786329	0.03185221308
1442	0.9986812922	0.03182014421
1443	0.9986853376	0.03177129941
1444	0.9986900229	0.03171463497
1445	0.9986901291	0.03171334954
1446	0.9986957515	0.03164521453
1447	0.9987008141	0.03158373691
1448	0.9987027143	0.03156063107
1449	0.9987049612	0.03153328728
1450	0.9987086956	0.03148779008
1451	0.9987139084	0.03142417049
1452	0.9987174864	0.03138042765
1453	0.9987246582	0.03129256455
1454	0.9987315631	0.03120773839
1455	0.9987328482	0.03119192553
1456	0.9987380649	0.0311276531
1457	0.9987445064	0.03104810628
1458	0.9987474205	0.03101205232
1459	0.9987550142	0.03091790573
1460	0.9987556712	0.03090974677
1461	0.9987609793	0.0308437474
1462	0.9987689158	0.03074480483
1463	0.9987691547	0.03074182145
1464	0.9987718064	0.0307086887
1465	0.9987718378	0.03070829632
1466	0.9987764147	0.03065102351
1467	0.9987815554	0.03058656836
1468	0.9987874413	0.03051260203
1469	0.9987945352	0.0304232165
1470	0.9987996693	0.03035836064
1471	0.9988083645	0.03024820322
1472	0.9988124965	0.03019571479
1473	0.99881398	0.03017684803
1474	0.9988195922	0.03010536549
1475	0.9988240941	0.03004790199
