iter	MultiClass
2902	0.04812081363
2903	0.04811013404
2904	0.04810272748
2905	0.04809597526
2906	0.04808633437
2907	0.04807964283
2908	0.04807153449
2909	0.0480651073
2910	0.04805949152
2911	0.04805230755
2912	0.04804587732
2913	0.04803914625
2914	0.04803369279
2915	0.04802507786
2916	0.04801993958
2917	0.04800484642
2918	0.04799503886
2919	0.04798629404
2920	0.04797987936
2921	0.04797127066
2922	0.04795920835
2923	0.04795390897
2924	0.04794738687
2925	0.04793957747
2926	0.04792844843
2927	0.0479212321
2928	0.04791717345
2929	0.04791069207
2930	0.04790452869
2931	0.04789593605
2932	0.0478889674
2933	0.04788218423
2934	0.04787246187
2935	0.04786208592
2936	0.04785531633
2937	0.04785029757
2938	0.04784385947
2939	0.04784055753
2940	0.04783577297
2941	0.04782992097
2942	0.04782108783
2943	0.04780841926
2944	0.04780208024
2945	0.04778986413
2946	0.04778540373
2947	0.0477772661
2948	0.04777044393
2949	0.04775767863
2950	0.04775177285
2951	0.04774313836
2952	0.04773018615
2953	0.04771861109
2954	0.04770846792
2955	0.04769448708
2956	0.0476807925
2957	0.04767398563
2958	0.0476679412
2959	0.04766408412
2960	0.04765104596
2961	0.04764411603
2962	0.04763689488
2963	0.04763055566
2964	0.04762399135
2965	0.04762006229
2966	0.04761326499
2967	0.04760682045
2968	0.0475997542
2969	0.0475941444
2970	0.04758891105
2971	0.04758255902
2972	0.04757172844
2973	0.0475658107
2974	0.04755844663
2975	0.04755219849
2976	0.0475479136
2977	0.04753965744
2978	0.04753439692
2979	0.04753056229
2980	0.04752425746
2981	0.0475186001
2982	0.04751034118
2983	0.04750305747
2984	0.04749626484
2985	0.04748607851
2986	0.04748253064
2987	0.04746954417
2988	0.04746436023
2989	0.04745673942
2990	0.04744958311
2991	0.04744508612
2992	0.04744072145
2993	0.04742794177
2994	0.04741599104
2995	0.04741022871
2996	0.0474039552
2997	0.04739554247
2998	0.0473880174
2999	0.04737855238
